662279,2.64,788,-252,-16052
662293,2.64,776,-284,-16052
662307,2.64,728,-300,-16028
662321,2.64,800,-196,-16044
662335,2.64,728,-164,-16080
662349,2.64,832,-284,-16048
662363,2.64,704,-272,-16108
662377,2.64,776,-224,-16052
662391,2.64,772,-264,-16040
662405,2.64,804,-240,-15948
662419,2.64,648,-280,-15952
662433,2.64,496,-316,-16048
662447,2.64,1032,-260,-15952
662461,2.64,764,-196,-16040
662475,2.64,840,-212,-16116
662489,2.64,616,-260,-15968
662503,2.64,792,-320,-16024
662517,2.64,820,-212,-15988
662531,2.64,816,-232,-15912
662545,2.64,736,-268,-16028
662559,2.64,868,-324,-15980
662573,2.64,788,-228,-16084
662587,2.64,716,-372,-15972
662601,2.64,768,-160,-16072
662615,2.64,772,-284,-16080
662629,2.64,868,-272,-16164
662643,2.64,716,-276,-16064
662657,2.64,684,-236,-16032
662671,2.64,772,-284,-15980
662685,2.64,824,-256,-16020
662699,2.64,824,-200,-15916
662713,2.64,776,-312,-16088
662727,2.64,740,-176,-16068
662741,2.64,684,-264,-15964
662755,2.64,888,-248,-15956
662769,2.64,800,-204,-16044
662783,2.64,776,-196,-16092
662797,2.64,676,-236,-15956
662811,2.64,688,-264,-15924
662825,2.64,680,-304,-16120
662839,2.64,808,-268,-15996
662853,2.64,764,-212,-16172
662867,2.64,772,-284,-15884
662881,2.64,732,-264,-15984
662895,2.64,656,-336,-16136
662909,2.64,792,-316,-16068
662923,2.64,768,-284,-16152
662937,2.64,852,-296,-16268
662951,2.64,744,-376,-16200
662965,2.64,748,-216,-16116
662979,2.64,724,-276,-16052
662993,2.64,760,-308,-15876
663007,2.64,780,-356,-16032
663021,2.64,720,-212,-16064
663035,2.64,764,-164,-16112
663049,2.64,672,-268,-16028
663063,2.64,672,-196,-16216
663077,2.64,724,-336,-16052
663091,2.64,760,-196,-15932
663105,2.64,912,-268,-15864
663119,2.64,920,-236,-16056
663133,2.64,792,-248,-16232
663147,2.64,768,-340,-16152
663161,2.64,776,-296,-16008
663175,2.64,728,-236,-15972
663189,2.64,696,-220,-16144
663203,2.64,824,-324,-15996
663217,2.64,768,-308,-16148
663231,2.64,752,-336,-16024
663245,2.64,836,-268,-16072
663259,2.64,836,-180,-15996
663273,2.64,740,-280,-16064
663287,2.64,768,-260,-15924
663301,2.64,812,-284,-16112
663315,2.64,740,-280,-16000
663329,2.64,792,-248,-16072
663343,2.64,808,-260,-16072
663357,2.64,816,-212,-15928
663371,2.64,796,-292,-16120
663385,2.64,764,-232,-16032
663399,2.64,780,-164,-16092
663413,2.64,736,-264,-16164
663427,2.64,724,-212,-16176
663441,2.64,764,-300,-16224
663455,2.64,748,-236,-16100
663469,2.64,736,-212,-16012
663483,2.64,672,-252,-16036
663497,2.64,832,-240,-16068
663511,2.64,828,-328,-16088
663525,2.64,784,-368,-15948
663539,2.64,724,-312,-16092
663553,2.64,764,-236,-16096
663567,2.64,720,-180,-16036
663581,2.64,768,-224,-16076
663595,2.64,724,-224,-16056
663619,2.64,804,-404,-16032
663633,2.64,884,-212,-16016
663647,2.64,808,-448,-16036
663661,2.64,748,-148,-15880
663675,2.64,792,-260,-16156
