683002,3.29,1660,-232,-16136
683016,2.97,1452,-428,-15872
683030,3.62,1248,-288,-16032
683044,4.58,1164,-372,-15884
683058,3.94,1140,-132,-15932
683072,3.62,1060,-96,-16020
683086,4.27,800,-104,-16120
683100,4.92,904,-384,-16128
683114,5.57,1144,-400,-16164
683128,3.94,1104,-576,-16188
683142,4.60,1452,-244,-15988
683156,5.23,1472,-332,-16044
683170,5.88,1412,-216,-15948
683184,5.25,1572,-412,-16024
683198,6.86,1732,-268,-15964
683212,6.21,1464,-396,-16052
683226,6.53,1204,-396,-16044
683240,7.19,1140,-16,-16100
683254,6.53,1332,-364,-16008
683268,6.86,1320,-308,-16088
683282,8.49,1184,-268,-16164
683296,7.84,1152,-360,-15952
683310,8.16,532,-184,-15924
683324,8.49,908,-384,-15956
683338,9.19,1120,-308,-16020
683352,9.54,1112,-164,-16124
683366,9.88,1472,-360,-15992
683380,10.22,1444,-64,-15952
683395,11.94,1780,-380,-16000
683410,12.28,2028,-368,-15924
683425,12.26,1652,-220,-16080
683440,13.98,1296,-400,-16064
683455,16.98,1748,-412,-16272
683470,16.98,2464,-584,-16072
683485,16.98,2268,-316,-16164
683548,16.98,2952,-544,-16044
683563,16.65,2584,-432,-15960
683578,17.63,2376,-468,-15972
683593,17.29,2192,-388,-16044
683608,16.98,2608,-432,-15768
683623,18.92,2844,-604,-15940
683638,19.53,1660,-376,-16008
683653,19.21,1244,-400,-16196
683668,19.86,2112,-260,-15932
683683,20.51,2264,36,-15892
683698,21.15,716,-200,-16100
683713,21.78,736,-64,-16196
683728,22.42,1916,-184,-16140
683743,24.75,1432,-32,-16020
683758,23.29,732,-196,-16044
683773,24.46,1160,-80,-16016
683789,27.65,1756,56,-16068
683804,26.79,1028,-76,-15976
683820,29.10,-168,-152,-16124
683836,28.25,772,-24,-16056
683852,28.52,580,-44,-16020
683868,28.83,-328,-212,-16000
683884,29.10,484,-252,-15780
683900,29.88,524,36,-16136
683916,30.66,520,-372,-16012
683932,31.45,888,-220,-16100
683948,33.01,1148,-232,-16084
683964,33.80,1040,152,-16004
683980,34.59,1720,60,-15892
683996,35.36,1844,-248,-15180
684012,35.35,1728,-12,-16964
684028,36.10,1308,172,-16512
684044,36.56,696,-120,-15568
684060,37.49,968,-476,-15344
684076,39.10,772,-900,-16300
684092,39.57,628,-692,-15952
684108,40.03,712,-500,-16588
684124,43.61,564,-548,-16016
684140,43.61,2044,-460,-16124
684156,43.60,2936,-864,-15960
684172,43.60,1628,-324,-16252
684189,45.00,1984,-444,-16092
684206,46.41,1524,-408,-15920
684223,46.01,1776,-460,-16096
684240,47.81,1376,-452,-15868
684257,48.02,1172,-364,-16264
684274,49.41,1352,-300,-16028
684291,49.60,1500,-424,-15892
684308,50.44,2200,-308,-15960
684325,50.80,1864,-268,-16020

