1482899,2.32,1380,-244,-15508
1482913,3.93,2084,-220,-16500
1482927,3.29,1476,-720,-16016
1482941,4.90,1892,-700,-17176
1482955,4.25,2004,-528,-15752
1482969,4.58,2376,-476,-15348
1482983,4.92,936,-88,-15956
1482997,5.23,1512,-380,-16200
1483011,6.53,2212,-68,-16224
1483025,5.57,2632,-308,-16080
1483039,5.90,1824,-424,-16164
1483053,7.19,2232,-360,-15688
1483067,7.19,3152,-656,-15420
1483081,8.49,2980,-212,-16476
1483095,8.49,1632,-372,-16360
1483109,8.49,1288,-284,-16788
1483123,8.49,948,-176,-16736
1483137,9.88,1592,-312,-16304
1483152,10.91,2076,-236,-15996
1483167,10.91,1108,-356,-16220
1483182,11.92,1392,-288,-16388
1483197,12.95,1624,-424,-15952
1483212,12.26,1932,-556,-16344
1483227,13.29,1412,-384,-16016
1483242,15.69,2600,-624,-14844
1483257,15.01,1448,-148,-16336
1483272,15.69,2008,-828,-16204
1483287,16.02,1280,-156,-16068
1483302,16.65,1652,-312,-16068
1483317,16.98,1528,-328,-16816
1483332,18.57,2256,-756,-16188
1483395,22.72,2080,-464,-16092
1483410,22.71,1480,-356,-17176
1483425,27.35,2324,-404,-15252
1483440,25.60,1324,-432,-16576
1483455,24.75,1768,-424,-16556
1483470,25.62,1504,-176,-17008
1483485,27.37,1804,-420,-15508
1483501,29.64,580,-228,-17024
1483517,28.81,1740,-428,-14368
1483533,29.36,1228,-456,-16716
1483549,30.41,2120,-304,-16788
1483565,31.45,2196,-296,-14812
1483581,32.48,1944,-336,-16836
1483597,33.53,2208,-84,-15140
1483613,35.11,1952,32,-15164
1483629,36.56,1132,-188,-17612
1483645,37.25,3176,-384,-14896
1483661,37.95,2248,-320,-16304
1483677,39.57,1616,36,-13964
1483693,41.66,2136,252,-15476
1483709,40.71,356,416,-16264
1483725,42.33,1816,-88,-17084
1483741,43.18,1544,240,-15904
1483757,44.40,2344,-56,-16296
1483774,47.09,1812,-160,-16712
1483791,47.01,1264,-136,-15344
1483808,48.43,1252,88,-15944
1483825,49.75,2348,-1124,-15812
1483842,51.64,5652,-1556,-13136
1483859,52.67,2568,-384,-16200
1483876,54.21,3424,-556,-16024
1483893,56.08,2680,-616,-16784
1483910,56.41,2212,-472,-16696
1483943,56.82,32767,-1364,-18928
1483960,58.93,2008,348,5204
1483977,60.04,6480,6596,-12664
